Source,Target,Gen_comp,ChrF,Cos_sim_t5
Oh this yummy.,Oh this looks yummy.,Oh this is so yummy.,48.72643774402308,0.9427976
Where it does flip by itself.,Where it does not flip over by itself.,Where it does not flip by itself.,78.96209189883055,0.98231655
Which we do.,Which we do not need.,Which we do not.,69.90183934808465,0.86679375
I his name shaybeck.,I think his name is shaybeck.,I know his name is shaybeck.,74.69394600208591,0.90932035
And just but call it seventy and stand that.,And just but call it seventy and then really try to stand by that.,And just call it seventy and stand there.,52.03348538898859,0.8967958
We need is something that roof stop leak.,Now all we need to do is something to make that roof stop leak.,We need to have something that will stop the leak.,40.84659193008123,0.8858479
And i walked.,And i just walked up.,And i walked.,37.455026625171875,0.8756721
Hisd rules it that you to eighteen.,Hisd rules has it that you have to have at least eighteen.,Hisd rules it that you have to go to eighteen.,61.96913286938035,0.952659
I it is to see the movie.,I think it is better to see the movie first.,I think it is to see the movie.,59.99425261380641,0.84853363
He me this.,He told me that.,He told me this.,71.91822066822068,0.97210574
Still bits too.,Still hurt a little bit too.,Still bits too.,26.051297819093367,0.80615973
Varsity probably seven.,Varsity probably starts at seven.,Varsity probably has seven.,63.317067349590474,0.9113115
And had it yet.,And has not had it yet.,And had not had it yet.,75.8991566712155,0.9437374
You airs through there high velocity.,You got air rushing through there at high velocity.,You can get air through there at a high velocity.,62.48553894758777,0.96016115
I like have it back.,I would like to have it back.,I like to have it back.,74.92474358571198,0.9780113
And defendant and defense attorney seated this table.,And the defendant and the defense attorney will be seated at this table.,And defendant and defense attorney seated at this table.,69.59220601387622,0.96202326
You much arike yeah.,You look so much arike like yeah.,You know so much arike yeah.,59.60709180208358,0.82807374
That never worked.,That is never worked.,That never worked.,72.50980751792639,0.9548565
I am to come way around him.,I am going to come all the way around on him.,I am going to come out of the way around him.,69.62221924449153,0.86658144
So and she.,So and then she goes so tell.,So and she.,19.281478979319864,0.8078778
They back and they them.,They go back east and they get them.,They went back and they were going to.,33.8315832391061,0.8198981
He should do well.,He should do very well.,He should do well.,62.056075065709614,0.98990107
Where one hopes be in specific period time.,Where one hopes to be in a specific period of time.,Where one hopes to be in a specific period of time.,100.0,1.0
And then that balls.,And then when that reaches a hard ball.,And then that ball.,39.09470701868711,0.8726058
But the cart it.,But the cart knocked it over.,But the cart it is.,40.65285089924877,0.8194653
What they do.,What did they do.,What they do.,53.329098831353065,0.85799265
You know if any countries decided,You know if any other countries decided to attack.,You know if any countries decided to do this.,67.5554739052953,0.90599346
Your hand and push bit.,Just put your hand up there and push a little bit.,Your hand and push a bit.,34.179805092972096,0.9361036
It he too fast.,It is he drinks too fast.,It is he is going too fast.,52.77959075649334,0.8636473
Put deaths sin because it died.,Put to death sin because it has died.,Put the death sin because it died.,69.16254558140639,0.9447082
They bred feed other things.,They are bred only to feed other things.,They bred to feed other things.,64.01016655618562,0.9041894
It will give us a measure success.,Because in that way confronting our fears it will give us a measure of success.,It will give us a measure of success.,47.70336192931766,0.87515557
And eightythree fourandahalfinch squares toilet papers.,Fourhundred and eightythree like fourandahalfinch squares of toilet paper.,And eightythree fourandahalfinch squares of toilet paper.,75.6702899396451,0.94760406
And this god preserved moses.,And this is how god preserved moses.,And this god preserved the moses.,64.19747133122742,0.92874223
However you want.,However much you want.,However you want.,62.056075065709614,0.8706062
Well that is.,Well that is expected.,Well that is.,50.67721005038375,0.82996386
I hate that.,I hate that feeling.,I hate that.,49.86975401795358,0.90058035
I go see kalamazoo symphony.,I want to go see the kalamazoo symphony sometime.,I want to go see the kalamazoo symphony.,80.3272152790123,0.9873102
S it if she were bitch and always nagging.,S it would be different if she were a bitch and always nagging.,S it would be nice if she was bitch and always nagging.,66.13320066051897,0.82682645
Okay so they names but she because.,Okay so they do not have names but she because s.,Okay so they have names but she is because.,68.96877987738172,0.9039456
It ways it.,Likes it the way it is.,It is the way it is.,59.34919999656808,0.7812524
Okay it dolby.,Okay it has dolby.,Okay it is dolby.,62.34968389306144,0.9641191
Uh he even give her name.,Uh he could not even give his name.,Uh he did not even give her name.,57.98002217139179,0.87646025
You make lot of money.,You going to make a lot of money.,You make a lot of money.,65.04161781522892,0.91150033
You that kind stuff that you about.,You know that is kind of stuff too that you think about.,You know that kind of stuff that you are talking about.,62.11771511402821,0.87604463
Jamie wrote this in hurry mornings.,Jamie wrote this out in a hurry this morning.,Jamie wrote this in a hurry the morning.,72.11437505594058,0.98976237
Oh there they.,Oh there they are.,Oh there they are.,100.0,1.0000001
And they stuff between.,And they put the stuff in between.,And they do stuff between.,50.20440987323829,0.89624566
It bread baking pan.,Look it is a bread baking pan.,It is a bread baking pan.,79.57417451033753,0.97929835
He drew blood here times.,He drew some blood out from here the first time.,He drew blood here many times.,28.194395064453943,0.9009985
Because you his insulin.,Because you have already adjusted your insulin.,Because you can't get his insulin.,37.80337210757813,0.71276593
You could how i it.,So you could see how i am going to take it.,You could see how i did it.,44.59997225341103,0.8147862
Hope that was drinks.,Hope that was not a drink.,Hope that was a drink.,71.4507913984833,0.9016431
And place paul luther said became for me gate paradise.,And this place in paul luther said became for me the gate of paradise.,And the place paul luther said became for me a gate to paradise.,68.04692482315541,0.9875292
So i was it aesthetic thing.,So i was thinking it is sort of an aesthetic thing.,So i was thinking it was an aesthetic thing.,74.82292670697561,0.9881816
You know thing fears.,You know the thing about fears.,You know what fear is.,35.06280818030783,0.92695683
And the maintenance for us twenty accounts.,And uh the maintenance for let us say twenty accounts.,And the maintenance for us is twenty accounts.,68.99490884066977,0.9391061
The entire globe rest time.,Maintaining the entire globe for the rest of time.,The entire globe needs to rest.,37.09554494731503,0.7951608
Order to succeed and victory.,In order to succeed and have victory.,In order to succeed and win.,62.319673485714546,0.98135227
Or you to one strips chicago.,Or you could always go down to that one strip in chicago.,Or you have to cut one strip off chicago.,38.46521087487819,0.8459586
Nothing man day of working hard.,Nothing a man wants after a tough day of working hard.,Nothing a man can do every day of working hard.,59.559386215498996,0.82876706
There springs of divines us.,There is no spring of that divine love within us.,There are springs of divines in us.,35.792711726374385,0.7795358
Oh those does sound.,Oh that does sound good.,Oh that does not sound like.,55.559644158981946,0.7725346
A lots it do with r.,A lot of it has to do with the with the r.,A lot it does not do with r.,25.169408129377185,0.8480979
Week recording all the simpsons and commercial.,Every week recording all the simpsons and uh editing out all the commercials.,This week recording all the simpsons and commercials.,63.4620670000817,0.92565393
You better wear it.,You would better wear it.,You better wear it.,64.80314069514873,0.96907437
I think it is conveniences them.,I think it is a convenience for both of them.,I think it is just convenience for them.,65.18533502108407,0.9268523
I had problems.,I had the same problem.,I had a problem.,46.04272240543209,0.898553
It is got name.,It is got a name.,It is got a name.,100.0,0.9999999
She no big deal.,She goes well no big deal.,She is no big deal.,48.87928770709916,0.90494746
I my houses.,I miss my house.,I am going to my house.,50.22841610843856,0.7911419
And they doing this.,And they were doing that.,And they are doing this.,60.475050788764186,0.9034276
I said okay then we will nights.,I said okay fine then we will not have any nights together.,I said okay then we will sleep all night.,41.02041008324886,0.84988105
That do these.,That do have that.,That does not mean this.,32.07466797321241,0.72687435
Boy he supposed be awesome.,That boy he is supposed to be awesome.,Boy he is supposed to be awesome.,84.78072676262943,0.96974945
Now we it at nine thirty.,Now we all remember it is at nine thirty.,Now we are going to have it at nine thirty.,49.169495024930136,0.9058142
I he was.,I do not know he was just.,I thought he was.,19.711924972111785,0.7742592
Get monies milks and some of pepper.,Get some money get some milk and some of those peppers.,Get monies for milk and some of the pepper.,47.97068225625692,0.96856654
What else do you want me put meat.,What else do you want me to put on the meat.,What else do you want me to put meat on.,77.69188366732429,0.9561552
Or they be talking.,Or else they would be talking.,Or they will be talking.,49.03773285386964,0.8951896
She good jobs of it.,She did a real good job of keeping it.,She did a good job of it.,46.45594649725191,0.8984654
No they think he is.,No they think he is very funny.,No they think he is.,60.85032201608153,0.8537332
I recipe cookies.,I got a recipe for bohemian cookies.,I have a recipe for cookies.,51.49453846727852,0.9124806
Yeah ones you say he a shas duffel bag.,Yeah in this one you say he is carrying a sha duffel bag.,Yeah the one you say he has a shas duffel bag.,49.256329291805685,0.96060574
They do get much.,They do not get paid much.,They do not get much.,66.55130631400885,0.88387084
Like they leap.,Like they make this leap.,Like they leapt.,42.17705060419944,0.898504
Look good it.,Look good in it too.,Look good it.,54.52417312691371,0.90442085
We the roads a whiles.,So we go up the road a while . you are welcome.,We have been on the road for a while.,31.402484463199098,0.8569916
He into ba.,Where he would turn into the ba.,He turned into ba.,21.079316750766488,0.9107964
So i england position of great strength nineteen ten.,So i thought england was in a position of great strength in nineteen ten.,So i am in england in a position of great strength nineteen ten.,69.74547531767875,0.8981671
It like car.,It is like registering a car.,It is like a car.,40.21524881620537,0.85293674
It the wrong pipe.,It just went down the wrong pipe.,It is the wrong pipe.,49.758436338278344,0.897428
I have a stupid person that twelve inch.,I have to draw a stupid person that has to be twelve inches tall.,I have a stupid person that has a twelve inch.,59.496056177263554,0.87122345
Mom getting h was starting to.,Mom was getting a h was starting to hyperventilate.,Mom getting h was starting to get.,46.13571724886491,0.90042377
I actually to that.,I actually would have to move for that too.,I actually want to do that.,35.366262327007526,0.76081306
Well we with corner suite.,Well we ended up with a corner suite.,Well we have a corner suite.,54.781024978520435,0.9546161
You have your right between my legs.,Step in when you have his right between his legs.,You have your right hand between my legs.,37.1862092116168,0.80614734
And he i you what i do.,And he said i tell you what i will do.,And he said i told you what i did.,56.95776973768005,0.9049169
These is what we are we are our right now.,That is what we are doing we are making our own up right now.,This is what we are doing we are doing right now.,60.638067572570186,0.82929456
Since have they these.,Since when have they started that.,Since have they done this.,35.94356348159256,0.9301597
She thing you.,She did the same things you did.,She did not know what you were doing.,26.61168630763717,0.7853165
I know cathy it in france.,All i know is cathy saw it in france.,I know cathy it is in france.,45.95720361728845,0.9100354
Yeah then you put butter.,Yeah then you put the butter in there.,Yeah then you put butter.,56.58556619818951,0.9611856
Because guy my mind.,Because the guy blows my mind.,Because this guy is my mind.,57.60230230774437,0.8830301
Oh it pains have to stop and lunches.,Oh it is such a pain to have to stop and eat lunch.,Oh it hurts to have to stop and have lunch.,52.30070384346759,0.95525503
It like i get someone else.,It did not seem like i could get someone else out.,It is like i get to get someone else.,43.706336346082814,0.7891139
They one top histories department.,They have one of the top history departments.,They are one of the top histories in the department.,68.81152834921579,0.9381099
And if it and delineated responsibility exist or.,And therefore if it is assumed and not delineated does responsibility exist or not.,And if it is not and delineated does not have to exist or.,38.89406923229035,0.8031431
I mean it was.,I mean it was really good.,I mean it was.,45.788676894226334,0.8814482
I kidding prince part.,I was just kidding about the prince part.,I am kidding about the prince part.,77.98812892027163,0.9875239
I you say it but he my pet.,I know you wanted to say it but he is my pet.,I mean you say it but he is my pet.,57.42554455613392,0.96397895
I he pretty guy he.,I mean he was a pretty wild guy was not he.,I thought he was a pretty guy he.,41.57350222166497,0.75067663
Those guys could get me.,So those guys could not get me.,Those guys could get me.,64.25978766105698,0.8535793
It nice see you fran.,It is nice to see you fran.,It was nice to see you fran.,85.1406136199785,0.95008373
But after that we got.,But after that we never got through.,But after that we got.,49.89621508001342,0.81297415
Well i either got sinus.,Well i have either got a sinus.,Well i either got sinus.,56.59965487886205,0.98550177
I said we.,I said maybe we will come.,I said we are going to.,19.74920206436649,0.8635478
I him something democratic platform.,I asked him something about the democratic platform.,I gave him something democratic on the platform.,60.13707742307022,0.8760357
I always heard figures and what was and.,I always heard the figures and never did know what was high and.,I always heard figures and what was and.,50.22702190567953,0.8952758
I will just get denominator.,First i will just get a common denominator.,I will just get the lowest denominator.,56.215050441196226,0.9001577
There nothing it.,There is nothing in it.,There is nothing wrong with it.,70.63751805760901,0.7600763
I the blades.,I got the blades.,I have the blades.,64.48358051219799,0.9756886
You we other month.,You know wwould we need to meet every other month.,You know we are going to have another month.,42.027046129449666,0.775888
And then i.,And then i will go.,And then i.,48.744898706401784,0.8437606
I how that was like so straight.,I was wondering how that was like so perfectly straight.,I don't know how that was like so straight.,50.25371182046893,0.9002501
But you things.,But you shared certain things.,But you know things.,36.54087886993468,0.81876016
And it will hold it here.,And it will hold it in here real well.,And it will hold it here.,55.574181086293926,0.89369607
But i know if these really numbers two.,But i do not know if this was really number two.,But i don't know if these really are numbers two.,55.10610399967416,0.9207002
I that if i children i would always.,I always said that if i had children i would always.,I thought that if i had children i would always.,73.6157974172616,0.96867025
There conflict of interest.,There might be a little conflict of interest.,There is a conflict of interest.,57.61380629148351,0.94847673
You stay here me.,You stay right here with me.,You can stay here with me.,54.16504793184201,0.932945
Well we have offered the.,Well we have not offered the selfdirected.,Well we have offered the.,49.218650880124926,0.77469337
Because she have sores or anything when we it.,Because she did not have any sores or anything when we took it off.,Because she has no sores or anything when we do it.,57.232263671148154,0.88544345
It our hand.,Fit it in your hand.,It is in our hand.,47.52854371381113,0.8030096
Away from prolifer.,Stay away from those prolifers.,Away from the proliferating.,55.08201370181911,0.82238555
Show is being now.,What show is being shown now.,The show is being shown now.,82.74411906162884,0.92257744
You ten looks sixteen.,So you got ten looks like sixteen.,You have ten looks sixteen.,46.632389876868345,0.9333706
This mean that it can.,Now that does not mean that it cannot be done.,This does not mean that it can.,55.35590487405641,0.8181877
It would have been had my leg.,Ah well it would have been better had my leg stayed lower.,It would have been had my leg.,42.717101739625676,0.87716544
I things happen a reasons.,I mean things happen for a reason.,I think things happen for a reason.,80.85861859513305,0.95291626
Well she going.,Well she is going to.,Well she is going to.,100.0,1.0
Telling you what to.,Telling you what to do.,Telling you what to do.,100.0,0.99999994
And and placed it skies.,And reached up and placed it in the sky.,And and and placed it in the sky.,66.1025504845346,0.9458187
You ruben loved it.,You know ruben loved it.,You know ruben loved it.,100.0,1.0000002
But see he a teachers.,But see he is a teacher though.,But see he is a teacher.,73.30076691916071,0.9920423
Think the kids.,Think about the kids.,Think about the kids.,100.0,1.0
This my second day work it only goes down hill.,This is your second day of work it only goes down hill from there.,This is my second day of work it only goes downhill.,71.21610726063447,0.9513041
And she be you.,And she will be supporting you.,And she will be with you.,50.62447009688873,0.92014253
Because that is what brenda me years.,Because that is what brenda had given me last year.,Because that is what brenda told me for years.,60.274754268338945,0.8488952
I they relightable.,I think they are relightable.,I thought they were relightable.,60.308183062539534,0.95569044
Mhm so what kind price differences we.,Mhm so what kind of price difference are we talking about.,Mhm so what kind of price differences do we have.,65.10857289200871,0.9656286
I mean he there.,I mean he comes over there immediately afterwards.,I mean he was there.,21.75180791974874,0.7890858
I would kind like guatemala.,I would kind of like to go to guatemala.,I would kind of like guatemala.,73.74613455822096,0.97115284
Eight months and potties.,Eight months old and potty trained.,Eight months and a potty.,47.536330938446476,0.9199357
I want at my cards here.,I want to just look at my cards here.,I want to look at my cards here.,77.27877367282302,0.9797065
It dug out the freezer.,It will be dug out of the freezer.,It was dug out of the freezer.,72.76852197148612,0.9427546
I want it tape heck jobs lance.,I want to get it on tape heck of a job lance.,I want it taped off heck a lance.,35.347467836806686,0.8475331
And fear goes it.,And the longer that fear goes the more it multiplies.,And fear goes on it.,20.849813164308912,0.86678046
Whatever the job.,Whatever gets the job done.,Whatever the job is.,46.950097468255066,0.78350484
How can you them.,How can you remember all of them.,How can you get them.,39.74467082705791,0.77108645
I him he could turkeys sandwich.,I told him he could have a turkey sandwich.,I told him he could have a turkey sandwich.,100.0,1.0000002
There a small tiny screamy skwa.,There was a very small tiny screamy skwa squishy.,There is a tiny screamy skwa.,45.05078908892912,0.93416
I not find it time i there.,I could not find it last time i was in there.,I did not find it the time i was there.,54.65153552767288,0.9008901
For he hands and feet.,For he had often been chained hand and foot.,For he has his hands and feet.,28.445469302339166,0.8098873
Because we have record them.,Because we do have a record of them anyway.,Because we have to record them.,43.420396364559686,0.8829261
And they continued.,And they continued to multiply.,And they continued.,60.45008128816991,0.86850506
The penguin comes land and us start again.,So the penguin comes up on land and let us start again.,The penguin comes to land and we start again.,61.83686841545506,0.96454966
They realized that what jesus done other man could.,They realized that what jesus had done no other man could possibly do.,They realized that what jesus had done other man could not.,75.55272407755804,0.9637073
I to do this.,So i will not have to do this.,I have to do this.,55.80506693360283,0.78721
And i good heavens.,And i thought good heavens.,And i am going to go to heaven.,30.35701060352416,0.7498232
Down and write a books deaths.,To sit down and write a book about death.,Down and write a book about the death.,73.19027428163936,0.9161662
I think he couple kids.,I think he is got a couple kids.,I think he has a couple of kids.,55.46635610766045,0.98921144
In divings her behaviors if you will are.,Jumping in diving in so their behaviors if you will are really interesting.,In diving her behavior if you will be a.,34.32891247141756,0.7785053
Then how it.,Then how does it work.,Then how does it work.,100.0,1.0
No you a mom attacks.,No you are having a mom attack.,No you have a mom attack.,55.20116054394523,0.9792725
Well that is what i fractal.,Well that is what i like about fractals.,Well that is what i call fractal.,59.10911654397755,0.912413
And i go.,And i go why.,And i go.,49.2588657864117,0.8463609
Orders for you car.,In order for you to buy this car.,Orders for you car.,30.96615185566114,0.8340756
And then we.,And then we d.,And then we will.,71.83436396816941,0.8964324
Uh we sent amy flowers because she our mom now.,When uh we sent amy flowers because she is staying with her mom now.,Uh we sent amy flowers because she is our mom now.,64.80693588447296,0.91044915
I my apartments.,I can clean my apartment.,I am going to my apartment.,52.7444599866289,0.82996726
To integrate her system.,To integrate into your system.,To integrate her system.,61.42358424536778,0.87391496
Two developments in this area.,Started two cohousing developments in this area.,Two developments in this area.,57.682878683830786,0.9196863
Yeah but that by tricks.,Yeah but that is just by learning tricks.,Yeah but that was done by tricks.,46.27809594478618,0.89547974
This is i the battle.,That is i think half the battle.,This is i am going to the battle.,41.34899279464497,0.7629409
I one of those.,I could eat one of those.,I am one of those.,53.402339244907374,0.7425655
And he said he.,And so he said he would.,And he said he was going to.,46.07593764022312,0.9572562
You could it.,You could not see it.,You could do it.,46.683597149159425,0.69513285
Who play it.,Who play in it.,Who can play it.,40.75844060260619,0.87585735
I have problems.,I have had problems.,I have a problem.,50.07761580485278,0.8607546
Plays bk and footballs game.,Plays at bk and has a football game.,Plays bk and footballs game.,49.99898143343357,0.94335175
Well i i l.,Well i remember when i was l.,Well i i l.,16.85638369057853,0.8005365
I jobs on earth.,I have the best job on earth.,I have the job on earth.,70.08809144251329,0.94137275
I him something like this.,I could see him thinking something like that.,I told him something like this.,45.669967703758516,0.8021655
She has gone forever.,She has not gone forever.,She has gone gone forever.,69.98700706525989,0.83914834
And they criteria.,And they had several criteria.,And they have to meet the criteria.,55.73336497278702,0.87817216
And he knowledge.,And he had great knowledge.,And he had no knowledge.,64.32374366518518,0.73702097
But it to take me long time.,But it is going to take me a long time to get through.,But it has to take me a long time.,48.2258311927577,0.93369484
The guy that put holes.,Remember the guy that put the hole.,The guy that put holes in.,45.42557780812475,0.921002
Who is for that sense duties.,Alright number one sense of duty who is responsible for inculcating that sense of duty.,Who is responsible for that sense of duty.,45.99472448300046,0.90546775
And and pepper up.,And um green and red peppers cut up.,And and and pepper up.,30.228651026442634,0.8157382
You premium have convenience.,You are paying a decent premium to have that convenience.,You pay a premium have convenience.,42.31417361844566,0.9690974
At least bridge they not too unhappy about.,At least that bridge they were not too unhappy about burning.,At least they are not too unhappy about.,56.47683002666681,0.84340876
Uh that we do need.,Uh that we do need to drink.,Uh that is what we do not need.,50.24708593425085,0.7682644
Yeah you wait until you light.,Yeah you wait until you see the green light.,Yeah you wait until you get the light.,65.51162474063167,0.94310343
Oh give them to me.,Oh well just give them all to me.,Oh give them to me.,38.64788291630405,0.8947461
We wrote it.,We wrote about it.,We wrote it.,45.29836976795909,0.8973563
Well i you believe her or.,Well i do not care you believe her or not.,Well i think you can believe her or not.,58.00546637364816,0.8548185
We were just slowly got shape.,And we were just slowly got in shape.,We were just slowly getting into shape.,64.4121969612167,0.9746029
I mean i am to dancing brazilian woman.,I mean i am going to start dancing with those brazilian women.,I mean i am going to dance with a brazilian woman.,56.00041590501349,0.93690026
I would to.,I would like to go also.,I would like to.,63.56488884347863,0.8789665
Day after it happened.,The next day after it had happened.,The day after it happened.,64.99502067619581,0.96725696
Those exactly what you doing.,That is exactly what you are doing.,That is exactly what you are doing.,100.0,1.0000001
It like marshmallow.,It is like marshmallow frosting.,It is like a marshmallow.,58.00367079507238,0.9237557
I got room another ten pounds.,I still got room for another ten pounds.,I got room for another ten pounds.,83.5160113623665,0.9803778
No because i received notes.,No because i have received notes back.,No because i received a note.,52.79151550095816,0.92396176
And then times under he would look.,And then the whole time under here he would just look.,And then the times under he would look.,52.925213335177766,0.8892561
I it would have cool.,I think it would have been cool.,I think it would have been cool.,100.0,1.0000002
That should it there.,That should hold it in there.,That should be it should be there.,54.56903416005613,0.80742884
You are it.,You are doing it now.,You are not going to get it.,38.05428573388391,0.6796217
But i that largest size they have.,But i thought that is the largest size they have.,But i think that is the largest size they have.,80.6092284893383,0.98592925
Trip i was for fifteen day my asses.,Exploratory trip i was there for fifteen days worked my ass off.,On the trip i was going to be there for fifteen days with my asses.,52.10196952511047,0.8861526
I would her punishment.,I would be taking my punishment.,I would have to punish her.,32.752850488499504,0.87994134
Till she pennies.,Till she finds that penny.,Till she gets pennies.,34.48498701720998,0.94578356
I one daughter that is enough.,I have married one daughter that is enough.,I have one daughter that is enough.,74.4119738068999,0.9487177
Lot people do that.,A lotta people do that.,A lot of people do not do that.,62.85195387608884,0.8247737
Money this costs.,How much money this costs.,The money this costs.,67.35542346929321,0.95000815
Well you not get things.,Well you did not get the whole thing right.,Well you do not get to get anything.,42.132159983173196,0.7096001
He married or anything and i strictly lessons and orchestra.,He is not married or anything and i think strictly private lessons and orchestra.,He got married or anything and i took strictly lessons and orchestra.,72.24985490628083,0.84657514
I know if it was.,I did not know if it was.,I don't know if it was.,68.50189634009935,0.9218086
I can difference.,I can never tell the difference.,I can see the difference.,57.10912646393046,0.80099237
There thank you honey,There thank you honey that was so good.,There is thank you honey.,48.14363992119786,0.893216
Who the account.,Who is going to hold the account.,Who is the account manager.,43.276659140660925,0.86387205
While she buying.,While she was buying.,While she was buying.,100.0,0.9999998
What are we to do it.,What are we going to do with it.,What are we going to do with it.,100.0,1.0000002
You have watch bad breaks.,You have to watch for the bad breaks.,You have to watch the bad breaks.,81.3052385800557,0.9879997
You you wonderful person.,Do you think you are a wonderful person.,You are a wonderful person.,68.31331896184388,0.8389721
I got everything.,I got like everything.,I got everything.,63.31935566544045,0.948058
Them by the hairs.,Take them by the hair.,Them by the hair.,72.01752386352247,0.93306065
It i used this one.,It is okay i used this one.,It was i used this one.,62.40692993693667,0.9213252
Us go and living rooms.,Let us go and sit in the living room.,Let us go and get into the living room.,75.41620686138116,0.95185727
Because he wanted ask hectors back to editorial.,Because he wanted to ask hector to move back to editorial.,Because he wanted to ask hectors back to the editorial.,76.87569913460764,0.9687691
It was bit.,It was undeunderlying humor a little bit.,It was a bit.,15.057600001686106,0.8826139
You tayous a times ago.,You tayou talking about a long time ago.,You tayous a few times ago.,30.881900864813723,0.82745534
You down molecule.,You slowed down the molecules.,You can't down the molecule.,58.52514523260899,0.77553505
Its balls was that he had ums some.,His inaugural ball was not that well he had like um a.,Its balls were so big that he had ums some.,20.662491161199764,0.7444681
Great painters nude staircase.,The great painter of the nude descending the staircase.,Great painters nude staircase.,46.07503227051019,0.92724276
Thank you very.,Thank you very much.,Thank you very much.,100.0,0.99999994
I i have ten hours every night.,I know i have been sleeping about ten hours every night.,I i have ten hours every night.,48.4639606296213,0.897346
We a size.,We pick out a size.,We have a size.,31.46868349848353,0.93481386
You know she.,You know she used to like.,You know she is.,46.403853442019596,0.7846956
Kendie it vacuum.,Kendie it is a used vacuum.,Kendie it is a vacuum.,68.41912324099285,0.86338484
I do it out of they just charge us.,I do not know where it comes out of they just charge us.,I do not do it out of the they just charge us.,59.12321345711234,0.88866687
Get gray water.,To get gray water.,Get rid of the gray water.,58.22788287927146,0.9193772
I going man i never knew wisdom teeth.,I was going to say man i never knew the wisdom teeth.,I was going to go to a man i never knew i had wisdom teeth.,72.24010122606978,0.90438354
Well i got and work.,Well i got to go out there and do that work.,Well i got to work.,35.4919723666181,0.9002745
I just that it pretty factual.,I just thought that it was like pretty much factual.,I just thought it was pretty factual.,56.64424779931575,0.95522076
I just going back to one others.,I would do better just going back to one of these others.,I just went back to one of the others.,47.44933087560917,0.8883133
Into one ybranch you know room.,Into one ybranch you know like the room.,In one ybranch you know in the room.,69.52078951917836,0.9439558
I really that.,I really do believe that.,I really like that.,46.77005842997133,0.7931
He was bumping incident as the horses left gate.,He was involved in a bumping incident as the horses left the starting gate.,He was bumping into the incident as the horses left the gate.,62.11151780145493,0.94032735
And you do neat thing them.,And you could do neat things with them.,And you do a neat thing with them.,58.65182389995331,0.90747976
So i sitting talking idiots while.,So i am sitting there talking to these idiots for a while.,So i was sitting there talking to the idiots for a while.,83.61152438330083,0.96819985
Thing be to.,Things would be slow to sell.,The thing would be to.,34.458830305020484,0.6986705
They were their car.,They were stealing their cars.,They were driving their car.,60.488303392348676,0.7955605
There going to.,Is there going to.,There is going to be.,47.50630120911776,0.9225344
Its papers join armies air corps.,Signing my papers to join the army air corps.,Its papers join the army air corps.,63.93386702103574,0.8451611
It is like cuba.,It is not like going to cuba.,It is like cuba.,29.482225833989716,0.8094836
They spent night trying get there.,They spent all night trying to get there.,They spent the night trying to get there.,82.19264658791012,0.98839915
So you can well i an education.,So you cannot say well i do not have an education.,So you can well i have an education.,60.34722798802036,0.79538256
You you got be.,You know you got to be careful.,You know you got to be.,69.22987417549773,0.8298838
As they go.,As they go around.,As they go.,48.744898706401784,0.8977602
Some it you know it but and.,Some of it was chipped off you know it was oldd but and.,Some of it you know it but and.,43.4730361758861,0.7669642
It had be one two they figured.,It had to be one of the two they figured.,It had to be one and two they figured.,75.1705385292675,0.9289266
And i just,And i was just like.,And i just want to go back to the just.,25.04946793820519,0.7402592
And if i.,And if i then respond.,And if i.,26.233173372583956,0.88973975
And we kept these place.,And we kept finding these nice places.,And we kept this place.,36.209678858580446,0.81692433
I back my last word is violences ends violence.,So i come back my last word is violence never ends with violence.,I am back my last word is violence ends violence.,61.981806705587225,0.92410564
We had to building code you to have ramp.,Right we had to the building code you have to have a ramp.,We had to build a building code for you to have a ramp.,55.02453299683264,0.9616411
Well maybe i go there.,Well maybe i should not go there then.,Well maybe i will go there.,45.450569979616084,0.8267711
Because you christ mortify sins in your members.,Because you died with christ therefore mortify sin in your members.,Because you christ mortify sin in your members.,63.337788628616146,0.9372815
Anybody that needs elevators it available.,Anybody that needs the elevator it is available.,Anybody that needs to get an elevator it is available.,86.6979616937024,0.98006487
And i also.,And i also went.,And i also.,56.72208192208554,0.8911419
Of course you meeting.,Of course you go to meeting.,Of course you are meeting.,68.02674912298023,0.8990492
Because that you know.,Because that is you know.,Because that is what you know.,81.9759249161167,0.8896412
If we and carry on.,If we can go ahead and carry on.,If we can just go and carry on.,60.93206506508713,0.95327747
Oh i i do want you.,Oh i said i do not want to see you out.,Oh i do not want you.,38.82013289219653,0.8169117
You day of little treasure pleasures.,Wishing you a day of little treasures simple pleasures.,You have a day of little treasure pleasures.,62.44262690943738,0.9280131
But this guy kind oh i it.,But this guy was some kind of oh i wrote it down.,But this guy kind of oh i love it.,45.677752785210735,0.77080333
Finally man was man.,Finally that man was fired man.,Finally man was a man.,43.34969569836218,0.823954
I what you call him.,I do not know what you would call him.,I know what you call him.,54.849211801611254,0.7720176
I what but we.,I think what will happen but we.,I know what but we are not.,24.245614932380267,0.7828368
I thought you.,I thought you were.,I thought you were.,100.0,1.0000002
I can algebra.,I can skip algebra.,I can do algebra.,52.44388035849613,0.88719964
You have accept that.,You have to accept that.,You have to accept that.,100.0,1.0000001
I already looked that.,I already looked at those.,I already looked at that.,80.91940569689814,0.9332243
I am to.,I am going to clean.,I am going to.,60.381928637769754,0.8315824
We would make measurements.,We would make these measurements.,We would make measurements.,77.2889781927114,0.9756857
